user_id,cred,indmoney,jupiter,amazon_prime,apple_music,flipkart,meesho,jar,phonepe,groww,ludo_king,moj,sharechat,kreditbee,cashbean,tier_label
U3128,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,Tier1
U3129,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,Tier3
U3130,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Tier3
U3131,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,Tier3
U3132,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Tier3
U3133,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Tier3
U3134,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,Tier2
U3135,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,Tier1
U3136,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,Tier2
U3137,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Tier3
U3138,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,Tier3
U3139,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,Tier2
U3140,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Tier1
U3141,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Tier2
U3142,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,Tier3
U3143,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,Tier2
U3144,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,Tier2
U3145,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,Tier1
U3146,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,Tier2
U3147,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,Tier3
U3148,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,Tier2
U3149,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,Tier3
U3150,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,Tier2
U3151,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,Tier2
U3152,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,Tier1
U3153,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,Tier3
U3154,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,Tier2
U3155,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Tier2
U3156,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,Tier2
U3157,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,Tier3
U3158,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,Tier1
U3159,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Tier3
U3160,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,Tier1
U3161,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,Tier2
U3162,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,Tier1
U3163,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,Tier2
U3164,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,Tier2
U3165,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,Tier1
U3166,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,Tier2
U3167,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Tier3
U3168,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,Tier1
U3169,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,Tier3
U3170,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Tier2
U3171,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,Tier2
U3172,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,Tier1
U3173,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Tier1
U3174,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Tier1
U3175,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Tier1
U3176,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,Tier1
U3177,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,Tier2
U3178,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,Tier3
U3179,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,Tier3
U3180,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,Tier2
U3181,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,Tier1
U3182,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,Tier1
U3183,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,Tier2
U3184,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,Tier1
U3185,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,Tier2
U3186,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,Tier2
U3187,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,Tier2
U3188,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Tier2
U3189,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Tier3
U3190,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,Tier3
U3191,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,Tier2
U3192,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,Tier3
U3193,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,Tier3
U3194,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,Tier2
U3195,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,Tier2
U3196,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,Tier2
U3197,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Tier3
U3198,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,Tier3
U3199,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,Tier1
U3200,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Tier2
U3201,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,Tier2
U3202,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Tier2
U3203,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,Tier1
U3204,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,Tier3
U3205,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,Tier2
U3206,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,Tier3
U3207,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,Tier3
U3208,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,Tier3
U3209,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,Tier2
U3210,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,Tier2
U3211,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Tier1
U3212,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U3213,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,Tier1
U3214,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,Tier2
U3215,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,Tier1
U3216,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,Tier1
U3217,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,Tier1
U3218,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,Tier1
U3219,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,Tier3
U3220,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,Tier3
U3221,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,Tier2
U3222,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Tier1
U3223,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,Tier1
U3224,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,Tier1
U3225,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,Tier1
U3226,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,Tier3
U3227,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,Tier1
U3228,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,Tier2
U3229,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,Tier1
U3230,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,Tier1
U3231,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,Tier2
U3232,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Tier2
U3233,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Tier1
U3234,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,Tier1
U3235,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,Tier2
U3236,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,Tier1
U3237,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,Tier1
U3238,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,Tier3
U3239,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,Tier2
U3240,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,Tier2
U3241,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,Tier2
U3242,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,Tier2
U3243,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,Tier2
U3244,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,Tier2
U3245,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,Tier3
U3246,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,Tier1
U3247,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,Tier2
U3248,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,Tier2
U3249,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,Tier3
U3250,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,Tier2
U3251,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Tier2
U3252,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,Tier1
U3253,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,Tier2
U3254,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,Tier1
U3255,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,Tier2
U3256,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Tier1
U3257,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,Tier2
U3258,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,Tier1
U3259,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,Tier2
U3260,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Tier3
U3261,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Tier1
U3262,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,Tier2
U3263,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,Tier2
U3264,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,Tier1
U3265,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,Tier3
U3266,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,Tier1
U3267,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,Tier2
U3268,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,Tier2
U3269,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,Tier2
U3270,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,Tier2
U3271,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,Tier1
U3272,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,Tier1
U3273,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,Tier3
U3274,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,Tier2
U3275,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Tier3
U3276,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,Tier3
U3277,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,Tier3
U3278,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,Tier2
U3279,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,Tier2
U3280,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,Tier3
U3281,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,Tier2
U3282,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,Tier1
U3283,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,Tier3
U3284,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,Tier3
U3285,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,Tier2
U3286,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,Tier1
U3287,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,Tier2
U3288,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,Tier3
U3289,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,Tier3
U3290,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,Tier1
U3291,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,Tier1
U3292,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,Tier3
U3293,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,Tier2
U3294,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,Tier2
U3295,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,Tier3
U3296,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Tier1
U3297,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,Tier2
U3298,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,Tier1
U3299,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,Tier2
U3300,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,Tier3
U3301,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,Tier2
U3302,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,Tier3
U3303,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,Tier2
U3304,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,Tier2
U3305,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,Tier1
U3306,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,Tier2
U3307,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,Tier2
U3308,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,Tier1
U3309,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,Tier2
U3310,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,Tier2
U3311,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,Tier3
U3312,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,Tier2
U3313,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,Tier3
U3314,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,Tier1
U3315,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,Tier1
U3316,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,Tier2
U3317,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,Tier2
U3318,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,Tier1
U3319,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,Tier3
U3320,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,Tier3
U3321,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,Tier2
U3322,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,Tier1
U3323,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,Tier3
U3324,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,Tier2
U3325,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,Tier3
U3326,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,Tier3
U3327,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,Tier3
U3328,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,Tier2
U3329,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Tier1
U3330,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,Tier2
U3331,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,Tier2
U3332,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,Tier3
U3333,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,Tier1
U3334,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,Tier1
U3335,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,Tier3
U3336,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Tier3
U3337,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Tier3
U3338,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,Tier3
U3339,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,Tier2
U3340,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,Tier2
U3341,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,Tier3
U3342,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,Tier2
U3343,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,Tier2
U3344,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Tier1
U3345,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,Tier2
U3346,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,Tier3
U3347,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,Tier1
U3348,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,Tier1
U3349,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,Tier2
U3350,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,Tier1
U3351,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,Tier1
U3352,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,Tier2
U3353,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,Tier3
U3354,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,Tier2
U3355,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,Tier1
U3356,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,Tier1
U3357,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,Tier2
U3358,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,Tier2
U3359,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,Tier3
U3360,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,Tier2
U3361,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Tier3
U3362,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Tier1
U3363,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,Tier2
U3364,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,Tier1
U3365,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,Tier3
U3366,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,Tier2
U3367,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,Tier2
U3368,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,Tier1
U3369,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Tier1
U3370,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,Tier2
U3371,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,Tier1
U3372,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,Tier2
U3373,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,Tier1
U3374,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,Tier2
U3375,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,Tier3
U3376,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Tier3
U3377,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,Tier3
U3378,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,Tier1
U3379,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,Tier1
U3380,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U3381,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,Tier2
U3382,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,Tier2
U3383,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,Tier1
U3384,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,Tier1
U3385,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,Tier1
U3386,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,Tier3
U3387,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,Tier1
U3388,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,Tier2
U3389,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,Tier1
U3390,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U3391,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,Tier2
U3392,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,Tier3
U3393,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,Tier3
U3394,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,Tier2
U3395,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,Tier3
U3396,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,Tier3
U3397,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,Tier3
U3398,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,Tier3
U3399,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,Tier1
U3400,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,Tier2
U3401,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Tier1
U3402,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,Tier1
U3403,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,Tier3
U3404,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,Tier2
U3405,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,Tier3
U3406,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,Tier3
U3407,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,Tier3
U3408,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,Tier3
U3409,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,Tier1
U3410,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,Tier1
U3411,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,Tier2
U3412,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier1
U3413,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,Tier1
U3414,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,Tier2
U3415,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Tier3
U3416,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Tier2
U3417,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,Tier2
U3418,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,Tier2
U3419,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,Tier1
U3420,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,Tier1
U3421,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,Tier3
U3422,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,Tier2
U3423,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Tier3
U3424,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,Tier1
U3425,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,Tier3
U3426,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,Tier2
U3427,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,Tier2
U3428,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U3429,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,Tier3
U3430,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,Tier2
U3431,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,Tier2
U3432,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,Tier3
U3433,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Tier3
U3434,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,Tier2
U3435,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,Tier3
U3436,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,Tier2
U3437,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,Tier1
U3438,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,Tier2
U3439,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Tier3
U3440,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Tier3
U3441,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,Tier2
U3442,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,Tier2
U3443,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,Tier1
U3444,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,Tier3
U3445,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,Tier3
U3446,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,Tier2
U3447,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Tier3
U3448,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,Tier3
U3449,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,Tier2
U3450,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Tier1
U3451,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,Tier2
U3452,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,Tier2
U3453,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Tier2
U3454,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,Tier2
U3455,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,Tier3
U3456,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,Tier1
U3457,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Tier2
U3458,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,Tier2
U3459,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,Tier2
U3460,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,Tier2
U3461,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,Tier1
U3462,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,Tier1
U3463,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,Tier2
U3464,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U3465,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Tier1
U3466,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,Tier3
U3467,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,Tier2
U3468,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Tier2
U3469,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,Tier3
U3470,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,Tier1
U3471,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,Tier1
U3472,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,Tier3
U3473,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,Tier2
U3474,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,Tier2
U3475,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Tier3
U3476,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,Tier3
U3477,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,Tier3
U3478,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,Tier2
U3479,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,Tier2
U3480,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,Tier2
U3481,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,Tier1
U3482,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Tier2
U3483,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Tier1
