user_id,age_phone,gender_phone,location,phone_brand,os_phone,screen_time_hours,data_usage_gb_month_phone,calls_duration_mins,apps_installed_phone,social_media_hours,ecom_spend_inr,streaming_hours,gaming_hours,recharge_inr,primary_use,device_model,os_behavior,app_usage_mins,screen_on_hours,battery_drain_mah,apps_installed_behavior,data_usage_mb_day,age_behavior,gender_behavior,behavior_class,data_usage_gb_month_behavior,cred,amazon,flipkart,meesho,jar,paytm,upi_txn,upi_amt,ecom_orders,ecom_amt,avg_order_value,short_video_hours,ott_hours,loan_apps,emi_count,digital_gold_sip,prime_sub,fintech_score,ecommerce_score,payments_score,entertainment_score,premium_flag
U07272,56.0,Other,Mumbai,Samsung,Android,7.2,26.6,54.1,92.0,2.3,4004.0,7.9,0.4,689.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0
U07273,28.0,Male,Hyderabad,Motorola,Android,6.8,43.2,96.5,119.0,1.5,4850.0,4.0,1.4,558.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4,0
U07274,33.0,Other,Jaipur,Realme,Android,5.0,11.3,137.9,25.0,1.2,5944.0,3.6,3.2,1084.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.2,0
U07275,39.0,Male,Pune,OnePlus,Android,2.1,32.2,39.4,158.0,2.0,8697.0,6.2,4.3,1939.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.3,0
U07276,35.0,Other,Pune,Motorola,Android,9.5,49.0,48.5,169.0,1.0,5099.0,6.9,2.6,218.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.6,0
U07277,29.0,Other,Bangalore,Vivo,Android,11.9,26.1,156.1,108.0,2.1,2623.0,3.4,2.3,854.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.3,0
U07278,51.0,Female,Mumbai,Oppo,Android,6.0,36.8,287.5,95.0,4.7,6074.0,2.5,3.1,969.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.1,0
U07279,24.0,Male,Pune,Apple,iOS,5.7,27.1,196.0,115.0,4.7,5738.0,5.4,1.8,1669.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0
U07280,34.0,Other,Hyderabad,Oppo,Android,11.8,5.5,179.0,78.0,4.9,3750.0,7.8,0.6,1960.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0
U07281,33.0,Other,Jaipur,Xiaomi,Android,9.4,16.1,245.8,156.0,2.3,6458.0,0.7,3.0,347.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0
U07282,35.0,Male,Lucknow,Motorola,Android,3.3,49.3,162.4,84.0,0.9,1559.0,6.2,1.9,1405.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.9,0
U07283,41.0,Male,Hyderabad,Nokia,Android,8.2,10.2,11.8,200.0,1.4,7783.0,6.3,3.1,672.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.1,0
U07284,47.0,Male,Jaipur,Google Pixel,Android,7.2,41.5,35.8,194.0,1.1,3305.0,5.0,3.0,1482.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0
U07285,43.0,Other,Delhi,OnePlus,Android,11.2,34.4,185.6,117.0,5.1,1970.0,6.7,0.0,1715.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
U07286,32.0,Male,Kolkata,Oppo,Android,8.7,22.1,112.3,194.0,2.3,4796.0,7.0,2.1,1508.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.1,0
U07287,16.0,Other,Delhi,Realme,Android,10.6,5.5,259.1,86.0,0.6,3870.0,4.2,1.1,1626.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1,0
U07288,57.0,Other,Ahmedabad,Samsung,Android,6.9,37.2,160.4,98.0,3.2,9113.0,1.0,1.1,443.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1,0
U07289,51.0,Other,Pune,Google Pixel,Android,8.5,49.0,279.1,119.0,3.5,9929.0,5.2,3.6,1969.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.6,0
U07290,34.0,Female,Jaipur,Xiaomi,Android,1.6,6.7,63.8,49.0,2.5,898.0,6.0,2.2,939.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.2,0
U07291,49.0,Female,Mumbai,Motorola,Android,3.1,27.9,147.2,33.0,5.5,3892.0,4.4,3.7,1260.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.7,0
U07292,48.0,Female,Delhi,Google Pixel,Android,10.1,2.9,71.1,68.0,1.4,6438.0,1.8,3.9,1192.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.9,0
U07293,59.0,Female,Jaipur,Oppo,Android,10.9,7.9,13.2,99.0,3.0,3524.0,7.1,2.5,1194.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.5,0
U07294,43.0,Other,Mumbai,Apple,iOS,9.2,12.1,205.9,67.0,5.5,4264.0,3.4,1.5,1765.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.5,0
U07295,32.0,Male,Mumbai,OnePlus,Android,8.5,25.6,253.8,81.0,4.0,4107.0,5.1,0.4,506.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0
U07296,38.0,Male,Bangalore,Realme,Android,6.4,24.5,196.6,52.0,0.6,6223.0,4.9,3.0,1212.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0
U07297,29.0,Female,Mumbai,Google Pixel,Android,2.6,42.9,231.8,113.0,4.7,2406.0,2.9,4.4,1200.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.4,0
U07298,59.0,Other,Mumbai,Google Pixel,Android,6.8,33.6,200.8,148.0,5.4,4188.0,4.9,0.8,1787.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0
U07299,33.0,Female,Jaipur,OnePlus,Android,7.8,41.4,59.3,32.0,3.2,4115.0,1.1,1.2,739.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2,0
U07300,51.0,Female,Pune,Google Pixel,Android,11.1,18.7,65.5,70.0,5.2,4610.0,5.7,4.9,861.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.9,0
U07301,26.0,Male,Delhi,Nokia,Android,1.7,37.1,184.3,87.0,3.9,4842.0,1.0,1.0,202.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0
U07302,56.0,Male,Delhi,Samsung,Android,4.5,37.3,191.8,97.0,3.3,7274.0,1.3,1.6,1704.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.6,0
U07303,45.0,Other,Chennai,Vivo,Android,2.2,16.3,62.1,164.0,2.8,3727.0,6.2,4.4,989.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.4,0
U07304,47.0,Female,Pune,Realme,Android,1.5,28.7,46.0,82.0,4.5,8409.0,3.7,4.8,1947.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.8,0
U07305,15.0,Female,Bangalore,Vivo,Android,8.3,22.1,168.5,152.0,3.1,308.0,1.2,1.8,1077.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0
U07306,28.0,Male,Pune,Nokia,Android,9.9,30.3,143.5,140.0,1.6,7598.0,0.8,3.3,1884.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.3,0
U07307,44.0,Male,Lucknow,OnePlus,Android,9.7,45.8,92.2,91.0,5.3,8346.0,2.7,3.2,1160.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.2,0
U07308,41.0,Male,Bangalore,Realme,Android,2.6,7.1,34.9,143.0,2.6,9698.0,1.5,2.3,1930.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.3,0
U07309,30.0,Female,Ahmedabad,Samsung,Android,6.9,36.9,224.6,24.0,1.5,4495.0,1.5,1.2,1405.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2,0
U07310,36.0,Male,Mumbai,OnePlus,Android,6.8,9.1,94.5,159.0,1.0,4308.0,3.2,2.9,1351.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.9,0
U07311,25.0,Male,Delhi,Samsung,Android,9.1,10.9,178.4,200.0,3.4,1551.0,5.8,2.3,1419.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.3,0
U07312,30.0,Male,Pune,Oppo,Android,9.7,8.2,146.4,184.0,5.0,4894.0,7.2,1.2,1683.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2,0
U07313,26.0,Male,Delhi,Xiaomi,Android,3.5,11.2,236.4,122.0,3.2,4088.0,5.9,3.6,1887.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.6,0
U07314,25.0,Female,Chennai,Xiaomi,Android,2.3,6.7,201.1,135.0,4.9,6887.0,4.4,4.6,911.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.6,0
U07315,38.0,Other,Lucknow,Nokia,Android,9.8,7.3,34.9,58.0,0.9,3271.0,5.2,0.6,654.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0
U07316,40.0,Other,Hyderabad,OnePlus,Android,6.0,14.9,55.0,91.0,4.4,9551.0,6.1,3.7,1073.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.7,0
U07317,29.0,Female,Mumbai,Google Pixel,Android,9.7,9.2,89.9,49.0,1.8,360.0,6.0,0.2,1807.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0
U07318,38.0,Other,Lucknow,Apple,iOS,7.0,16.9,92.7,145.0,2.0,1742.0,7.3,1.5,1337.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.5,0
U07319,37.0,Female,Jaipur,Nokia,Android,6.2,10.2,160.4,105.0,0.9,7499.0,3.1,1.1,1774.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1,0
U07320,47.0,Other,Delhi,OnePlus,Android,8.2,4.7,241.9,79.0,4.7,9540.0,6.4,2.3,253.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.3,0
U07321,54.0,Male,Chennai,Oppo,Android,1.2,25.8,88.4,126.0,3.0,1811.0,3.8,5.0,155.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,0
U07322,19.0,Other,Delhi,Google Pixel,Android,6.8,43.5,275.2,189.0,3.9,3888.0,4.5,0.8,1100.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0
U07323,18.0,Male,Lucknow,OnePlus,Android,9.8,39.6,169.9,191.0,5.5,3609.0,6.3,1.2,1865.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2,0
U07324,39.0,Male,Pune,Xiaomi,Android,11.5,29.4,202.7,21.0,5.4,4760.0,5.0,2.5,1480.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.5,0
U07325,15.0,Other,Mumbai,Nokia,Android,7.1,22.4,42.4,75.0,2.4,9857.0,7.6,3.2,1614.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.2,0
U07326,56.0,Female,Lucknow,OnePlus,Android,7.3,39.9,217.9,186.0,3.6,8913.0,4.3,0.5,730.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0
U07327,18.0,Female,Ahmedabad,Xiaomi,Android,2.8,47.2,144.7,45.0,4.4,7591.0,6.1,1.4,1176.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4,0
U07328,58.0,Other,Lucknow,Oppo,Android,3.5,1.1,237.2,65.0,2.8,6484.0,7.3,3.0,1905.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0
U07329,34.0,Male,Mumbai,Motorola,Android,8.5,18.1,17.8,64.0,3.5,8666.0,4.9,0.4,1839.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0
U07330,24.0,Other,Pune,Xiaomi,Android,11.8,44.4,11.9,73.0,3.9,4589.0,5.3,4.0,1697.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,0
U07331,24.0,Other,Mumbai,Vivo,Android,11.1,9.7,173.1,166.0,1.7,2405.0,2.0,0.8,1101.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0
U07332,26.0,Other,Hyderabad,Apple,iOS,5.3,48.7,158.1,177.0,2.1,3152.0,2.0,0.8,1856.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0
U07333,34.0,Male,Jaipur,Nokia,Android,4.2,15.9,297.4,56.0,5.5,9159.0,5.1,4.4,105.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.4,0
U07334,33.0,Other,Bangalore,Vivo,Android,7.4,9.6,77.8,85.0,3.5,4014.0,6.2,3.8,613.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.8,0
U07335,56.0,Female,Mumbai,Realme,Android,5.8,30.9,163.3,118.0,1.5,5292.0,3.4,3.6,1628.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.6,0
U07336,18.0,Male,Kolkata,Samsung,Android,11.3,34.5,283.3,165.0,2.2,844.0,5.5,4.8,319.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.8,0
U07337,41.0,Other,Kolkata,Apple,iOS,6.8,27.6,220.0,82.0,4.4,5410.0,4.6,3.5,776.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.5,0
U07338,39.0,Female,Kolkata,Oppo,Android,3.7,4.2,88.1,36.0,2.6,7507.0,1.3,4.7,571.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.7,0
U07339,60.0,Female,Kolkata,Vivo,Android,11.2,47.2,108.3,134.0,5.0,4354.0,7.5,2.7,593.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.7,0
U07340,55.0,Other,Chennai,Samsung,Android,1.9,46.3,46.3,71.0,1.9,1928.0,0.5,4.1,386.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.1,0
U07341,26.0,Female,Hyderabad,Apple,iOS,2.7,38.6,118.1,81.0,4.2,9124.0,4.5,3.7,1321.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.7,0
U07342,54.0,Male,Mumbai,Xiaomi,Android,2.0,3.5,285.3,125.0,0.5,1776.0,1.2,4.2,1986.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.2,0
U07343,26.0,Male,Ahmedabad,Motorola,Android,9.7,10.9,294.0,93.0,5.0,7955.0,0.9,0.7,1710.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0
U07344,43.0,Male,Mumbai,Samsung,Android,7.8,19.1,42.8,165.0,4.5,1287.0,1.8,0.3,670.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0
U07345,29.0,Female,Mumbai,Realme,Android,6.3,45.9,214.6,136.0,4.4,1101.0,5.1,0.1,796.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0
U07346,39.0,Other,Jaipur,Vivo,Android,3.0,6.2,165.4,162.0,3.4,9204.0,7.5,1.3,1829.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.3,0
U07347,15.0,Female,Lucknow,Oppo,Android,10.4,5.3,277.0,175.0,0.9,7020.0,4.7,2.6,1943.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.6,0
U07348,47.0,Other,Hyderabad,Apple,iOS,9.5,49.7,263.9,72.0,1.6,464.0,1.0,3.9,543.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.9,0
U07349,39.0,Male,Bangalore,Google Pixel,Android,7.2,5.5,146.2,199.0,2.6,959.0,6.1,4.3,1214.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.3,0
U07350,41.0,Male,Ahmedabad,Xiaomi,Android,11.1,45.0,84.1,150.0,4.7,1651.0,2.8,1.9,968.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.9,0
U07351,51.0,Female,Lucknow,Samsung,Android,2.5,7.6,243.8,37.0,0.5,4811.0,5.8,0.7,310.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0
U07352,57.0,Other,Lucknow,Motorola,Android,2.4,37.9,149.5,126.0,5.0,9939.0,6.8,1.0,1181.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0
U07353,42.0,Female,Pune,Samsung,Android,8.8,7.7,55.4,19.0,4.5,4108.0,5.6,2.4,800.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.4,0
U07354,51.0,Male,Kolkata,Oppo,Android,11.9,4.3,78.7,200.0,2.0,6511.0,2.3,0.9,472.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0
U07355,34.0,Female,Chennai,Google Pixel,Android,2.6,4.1,155.2,33.0,5.0,4771.0,3.1,3.0,1357.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0
U07356,26.0,Male,Ahmedabad,Motorola,Android,10.7,46.0,150.7,178.0,2.6,585.0,1.5,3.0,983.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0
U07357,42.0,Other,Mumbai,Google Pixel,Android,4.6,1.7,205.8,13.0,1.6,9493.0,6.8,0.0,1610.0,Work,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
U07358,44.0,Female,Lucknow,Motorola,Android,7.0,18.8,80.0,135.0,4.7,4274.0,2.6,1.9,1615.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.9,0
U07359,49.0,Other,Bangalore,Apple,iOS,8.4,17.4,197.9,172.0,3.3,6268.0,7.0,3.4,679.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.4,0
U07360,48.0,Female,Bangalore,Samsung,Android,2.0,30.3,22.2,96.0,2.2,2020.0,4.0,4.3,1245.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.3,0
U07361,48.0,Female,Kolkata,Nokia,Android,3.9,36.9,21.2,52.0,5.1,9535.0,7.4,2.5,1632.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.5,0
U07362,54.0,Other,Lucknow,Xiaomi,Android,8.9,40.0,6.9,176.0,3.0,9778.0,1.4,1.3,1948.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.3,0
U07363,16.0,Other,Pune,Nokia,Android,7.3,2.0,284.0,117.0,2.0,6992.0,2.0,3.6,378.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.6,0
U07364,43.0,Female,Mumbai,Motorola,Android,3.3,1.8,197.6,136.0,5.1,219.0,6.9,2.4,334.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.4,0
U07365,54.0,Female,Jaipur,OnePlus,Android,1.9,39.5,214.9,90.0,1.1,5212.0,2.7,0.4,432.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0
U07366,15.0,Female,Hyderabad,Vivo,Android,2.7,24.7,189.5,57.0,2.8,4701.0,7.3,1.0,1125.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0
U07367,33.0,Male,Ahmedabad,Samsung,Android,6.2,30.6,38.4,94.0,5.2,765.0,2.4,2.4,1244.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.4,0
U07368,35.0,Male,Bangalore,OnePlus,Android,2.2,49.3,72.0,95.0,1.8,7957.0,6.3,0.7,1544.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0
U07369,15.0,Male,Chennai,Realme,Android,5.8,14.8,109.8,85.0,2.9,8023.0,7.7,3.1,1674.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.1,0
U07370,26.0,Female,Bangalore,Motorola,Android,8.7,23.6,213.0,136.0,1.5,6141.0,1.7,3.7,409.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.7,0
U07371,39.0,Female,Jaipur,Motorola,Android,10.1,8.6,126.7,144.0,0.9,5635.0,7.5,0.6,397.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0
U07372,29.0,Female,Kolkata,Nokia,Android,11.3,2.5,123.7,162.0,3.0,8643.0,2.9,3.5,795.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.5,0
U07373,60.0,Male,Jaipur,Apple,iOS,9.5,9.5,83.6,180.0,2.7,9179.0,1.1,4.9,943.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.9,0
U07374,21.0,Other,Bangalore,Xiaomi,Android,5.7,20.6,139.5,144.0,3.4,3124.0,3.0,2.5,1396.0,Entertainment,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.5,0
U07375,35.0,Female,Kolkata,OnePlus,Android,7.2,25.1,227.1,24.0,4.8,1464.0,2.5,0.6,938.0,Gaming,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0
U07376,24.0,Female,Delhi,Nokia,Android,8.5,36.8,174.5,147.0,5.8,8121.0,2.9,2.6,1374.0,Social Media,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.6,0
U07377,53.0,Male,Lucknow,Oppo,Android,2.7,19.2,42.8,26.0,1.6,9921.0,7.9,4.5,1327.0,Education,,Android,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.5,0
